aliquot_id,icgc_donor_id,T_Specimen ID,T_Object ID,T_File Name,N_Specimen ID,N_Object ID,N_File Name
08b5d0e4-4661-460e-a9f7-f2e687414711,DO220887,SP124389,979f1861-c9ec-5b5e-94d1-293a3682040d,7c9fb87858988297f58543bcca257f80.bam,SP124597,01700ca5-9912-5fb9-a5dd-fb454d91c4b7,99543b13e89b780a61a2cb0dac79f622.bam
58d3e932-b4a3-4cac-a6ac-73160e354a15,DO220888,SP124391,46d9fac2-ac19-5565-9634-4305ce0da4f3,63edd1b2a4918b284c036d4d66d0b007.bam,SP124601,ffbeec37-26b8-5113-aeec-e24b21d6e35d,86f48ba59daccad001ff3408be56a956.bam
108749d2-5c62-4ef1-92df-aec6941ba53b,DO220889,SP124394,fd0a5373-5992-54d6-ba28-1f67b7fbf270,1557900ffc8b890f73b032dad6deb116.bam,SP124604,ab1f30f3-f1fb-5c02-841f-6cfee905c334,2bbc9adc002868f48c60cb58d3d09f4b.bam
1d4a091d-fe65-49c0-8810-5a95243b108a,DO220890,SP124399,539baf95-3954-50e6-860a-1c096391f0cc,49a5f51897e72742aa52eaf1134205b0.bam,SP124606,c122c6d4-c150-5572-9720-444fecddd707,ab7dab31de37169db80096f33e7cdccf.bam
98e8f23c-5970-4fce-9551-4b11a772fe1b,DO220891,SP124401,4ca24024-9034-5e4e-a2f2-88a18786f55f,30b36117952125ad345a94da90f72924.bam,SP124608,de52391e-15b0-5d34-8188-f44f9f46d333,b5ffcfcf691ca3f1f1a600d5f11554d5.bam
a6e24c2a-26b9-409c-bbcd-a8fcdd1e437c,DO220892,SP124403,6287429f-2b6d-501a-be8b-149468c595ba,19cbf4f28ff82a510e2dabbcd7df9466.bam,SP124612,2037dae7-27cd-50ce-9807-843c49879ae7,1662fce6088d1af6d023705954420853.bam
561fd34c-7c7d-4df0-bbfc-3d31147ca562,DO220893,SP124406,e0c5c905-f8a4-5b06-9cea-cbd2a1f5aae3,c9f7f32995e170a3266ecb85778bb70b.bam,SP124616,5393876c-bd6f-5bea-8248-ab385a4fb3c9,21f6e2c6c497b256d485cb02ceef6910.bam
7ba70717-d65e-4a45-af79-60a976770526,DO220894,SP124412,df087ced-9615-5861-832c-b8208ad75742,d1d56af73c9b47010a890197f13614f1.bam,SP124618,770c2ce2-c84d-5483-a8ee-2e8379e1aaf0,8f6960ad4851edab46b670d8820a6f87.bam
c95a2b1b-726c-4608-9fff-d57b6f1aa75a,DO220895,SP124418,8703b485-c0c2-586a-a304-41d4f585caf0,4900658957425dc83c491749010789a5.bam,SP124622,6afe5dfe-a7ea-5b6d-96e9-02c2642f3f18,07bfe7cc8b592b3f8ad54f2ef195772c.bam
f24688a9-7952-49d8-ba80-2bbad472379c,DO220896,SP124420,7a35d1f1-55f7-5b57-9154-5dc271f3320f,aab4b5cefe3163a05b19c3f203e1327a.bam,SP124624,071366c5-2c96-54d7-9bab-49656f87181a,61dfa7eaa9cb3bfd31e8a3a9003a5924.bam
5912d4b3-2d5d-4b98-b967-1b4ff177097a,DO220897,SP124423,75db6ef2-b0df-5136-9a3b-b8a4ea816ac7,fb552400423e2ecd98bbfc6a81d4b6f1.bam,SP124628,c5c619e0-2043-596e-9397-03c0087b8d91,798dec9ce0d88daf3fd22d31c9e98158.bam
6d4a548a-7e30-4b6b-9a13-72827eed439c,DO220898,SP124425,ccef9e2c-1add-5b84-8d80-bfb60125000b,5fa88157eefb2e9fc417b232811d0a6f.bam,SP124632,16344a47-a03c-5ac1-8885-2e71d44a3db6,af340c13ce9ca5593bc3ebe803a83f13.bam
25103371-28ac-4f43-b0e2-2d376d0dcb84,DO220899,SP124428,a5dfd14f-2f9f-5e48-83c6-7bf15542b131,889e90a0c9e995b24c79ea26aa389235.bam,SP124636,3ce84fa3-b71d-508e-85f4-22d36eaca590,a3afe20a56f94e9a292664d331cd8154.bam
28839c75-90a8-493f-b658-8c63e0ebd324,DO220900,SP124431,d6a510ba-663e-5c79-a953-04e0ea1303bd,528ff42699c53a2fd2131fb4eb55344f.bam,SP124638,ac9e93a7-497d-5534-927b-fab0580f7269,8ca2938c6f184308bbba9b42bad3e6d9.bam
22d67778-61fc-4f15-95b8-7e7c6cc7112b,DO220901,SP124434,06f02fa8-7fb8-5a1a-a2f5-7c7764d4c929,fd14e36d21cb526d1376bc114d59b10f.bam,SP124639,1584065d-53b9-55f4-81c2-3b5911147542,40233bb52389d0295f49e39bc67e325b.bam
63762458-902a-4329-a823-703b54cb5f9d,DO220902,SP124436,d8d49f5a-0e25-5f05-b7b5-fd96f0baa98b,7e2b438acf73747af8141a4a45b5b75a.bam,SP124642,b4d5e7ff-d188-5a92-bb52-ca0693ac65ea,5284ed760c8ae1dca27fd9806653d30d.bam
51893d3f-e7f3-43f9-9fd0-c0f25ae96804,DO220903,SP124439,047d8d2d-8d26-5d06-9bd7-ea92ac9bdc1e,0b7467fefdd785267a860c4bc3a9d665.bam,SP124645,26dc6c18-bf54-55aa-b056-58bf2b0a6f9e,e8424c3e7b4d0405090945801eb0771d.bam
bcf76f1a-7109-422d-94c9-5e8364895fa0,DO220904,SP124441,0324e647-f408-5202-bfd4-6a5f873aba81,be47775e4c0dfe8614e15cd8248b0f30.bam,SP124650,49fbcb22-694b-51f3-9acd-ff27ef038f32,84a84935ec3b9bb90f33168d7df1fdba.bam
eeddf701-93f9-4f10-85cb-9dce1760bae8,DO220905,SP124444,b429638d-b4ab-5c4c-91a0-1894a678f01a,1039586e13efbb7c2ae5513c0fafc755.bam,SP124652,67e96d0d-30cb-57ae-81d5-df30197f0dce,522e7d5bc8428b7cbb7c40401078758f.bam
deb9fbb6-656b-41ce-8299-554efc2379bd,DO220906,SP124447,3d71a2a7-abec-55c8-9df7-2ba848043a16,84e9d222d5b28a90b27643850e6eb513.bam,SP124656,8d680bf6-cc0e-59c7-a63b-42933b106ad2,0a69ff126ac2404f505c75a18cb7f131.bam
25e20393-752b-4796-9001-0e22ee04c586,DO220907,SP124449,4a9270d9-2cd1-5788-9e13-afe9160f8184,1994140cb2ebae6350385726f5ffa125.bam,SP124659,f721ef4f-34aa-53a8-be77-cd43dd4de713,a735915f7c066bbf76c25c63bb46aecb.bam
b42d183c-bc9c-4652-9e56-10c54c5ee96e,DO220908,SP124452,23d6ffa6-60be-5516-b4da-ac21751be9fe,407353a890ea996bc4b0a66ad1e6a102.bam,SP124663,73c20f2c-a533-5e8c-be96-16a558d38d4d,af47177faa91c8617b0acbaf0012e543.bam
142b6dbf-c943-4a7d-8ab6-13a975f48d7a,DO220909,SP124454,835049ba-9d78-5edb-9a14-3ef623e89ffa,67fd0443d0ed6c8532d410ac7ed9d936.bam,SP124668,51ea2600-3cf7-5080-9a5e-2eca99dae050,11d0b525e2d0b5c13576f110b349d86d.bam
7117854b-6f0a-4a43-b66c-506a3e29377d,DO220910,SP124456,bcc3f627-333f-507c-b708-1be4f6baef73,fdbfb9f1116fbba610f9a3918beab3cf.bam,SP124671,00d7bbb9-935b-5895-8725-b2b11d66aede,4e85ad8d5a4ab55cd55630b5856863b0.bam
8ca665f8-fe78-48bf-8c0f-c606d92885d4,DO220911,SP124458,d7139e78-9ca8-5091-a110-3f12c37e5649,f76f9828369bfc5dc5a0a2c33bd91179.bam,SP124674,11753225-3e1b-50a4-86dd-e79717722ff0,308549125b75ff801b965def886af75f.bam
681e2301-2057-40e4-ab63-934775d63faa,DO220912,SP124460,3cbd3772-7f04-5315-b0c4-bf9b40aafe72,f2a5cd5662826f0776a231d85c5d7907.bam,SP124677,a2465722-699b-5a3f-8bf0-ca5ced7780c2,5bb977259bd051d6c80d04a2dfda4fd8.bam
a84915de-6562-4836-86f9-f2a05598296e,DO220913,SP124462,e5ac3f86-cbb4-5ff2-bdb1-31b5967db01a,fb2367d6d848668d6f36d80e7262e724.bam,SP124680,90d02b93-ba1c-545b-97ea-fb3ba9cb0987,b717e6e579d2c8e17f6798fa4841b07a.bam
34d7b6cc-cfcf-4178-b075-f4d129ab18f7,DO218012,SP117189,e456d0a5-7de2-5462-8c44-f65c3833f023,aca28580efa612b9464734b9e6ab22fe.bam,SP118340,cd8d044a-de3a-5a20-9eff-38f075a3c5fa,60d0ca9436affc5ab8574616645664e7.bam
1ff155dd-deb4-44e0-b3a2-e4875b618435,DO218697,SP117932,eb923204-d4aa-5228-8e40-cd4e3f043ea2,84d126f4a25de2b6aec740de1e2fd999.bam,SP119020,12fddc14-43cc-51b8-b2a9-100e2e23fd38,81e7724ae2b0f05914b60a85188861d9.bam
fb8b5ff5-4164-4276-b75b-b0ee6bda7329,DO217836,SP117003,82345795-29db-5227-baf8-6065cb214161,eee27f93f6b12eb91d45ff2b20bfab8f.bam,SP118154,842c3103-4e3b-53ea-ab1c-aaec553a84b9,5607627f21dcba1b49f55c72072f8d7c.bam
0f9e70b3-24cf-4d76-af7b-84ace66ec5a7,DO218075,SP117260,4926efce-2afd-573f-a7ae-6b068bcaefaf,2dfb6559e7f72bed806f406253eff487.bam,SP118396,f86c4498-f092-5dd1-b57f-9d68f3f70b3e,9a4d4e66c06df7c0aa1d27657b3a3e02.bam
f35f7712-d5c6-47f6-98ed-704edbbc1e19,DO218280,SP117482,111fd961-073e-5a9c-98b9-e07e3484965a,1083cfa7e06197c3140e503944ecaf17.bam,SP118600,201bcf65-200f-55b9-ba50-458838c0a339,1f646e401ffa704ca98be3ea1d0052c3.bam
469eddf2-6e02-46bf-820f-6296a2b776e2,DO218034,SP117217,9bc50cb8-ec67-5222-98a5-809230b7d3ea,43c6d87f8be2197903114d966c65a4dd.bam,SP118365,debe123e-a388-5ef2-ac25-049112238725,928f0b44a1da85866b720c9d5ae79ac3.bam
e2e6a409-b64d-463c-ac3b-e7987a3124f0,DO218306,SP117509,c9c86603-8c26-5ed6-8bab-af881b7114de,506e611fccaf640073f491341632de1f.bam,SP118633,db764bfe-6b7c-592d-8cec-caf2b37f97f4,ec42f3593ea7f2125cc8ebd616b83363.bam
7625877a-7a2b-466f-944b-9e56689ad47b,DO218554,SP117779,b1a9a635-387b-55f2-aeb8-ba8ca5e846ce,f296434d15749c267bc954ea72931f1a.bam,SP118888,9662b769-5182-5227-9c2e-20779bc19c58,8cb216d7de5a543633b36e05540f021b.bam
ca137611-533a-4d20-a85d-8e4c3a1eab2d,DO218773,SP118015,a6764b63-67fa-5487-aca9-cd9e0289f149,84ad18a95d5440205fad64415ecb36b7.bam,SP119097,50873a04-0293-50fb-ae32-3c2c26a60dbc,d2178a63f857cfe6e828fbb90e04566d.bam
1fdab6a6-7346-4229-aa8d-5dbd258f0c60,DO217950,SP117124,cfb773fd-77da-5695-adcc-b729f270cee8,92cb9996b5fe8bf8ec9dedf134fb64a0.bam,SP118263,ef7adddb-a2f4-50a9-8961-14b32d91a59a,d3852abe44a3172fd193c11fe9b3084b.bam
9650640f-154d-4696-aa96-3611c6fcee7b,DO218180,SP117376,d6a7ceac-5946-5aa7-96e0-0ef645b545d4,59e8f1094d5a42383be300b1027ff74b.bam,SP118495,aa96af34-5804-59fb-a1bf-186b7b4a2e95,f5877a4a71e443f11b326b68019e0c20.bam
bcc819eb-f4d8-4ddc-9fdc-a6307fb6741b,DO218211,SP117408,1aef7435-4742-5d3f-b67a-f2eecd9c6010,39190027b45d51f6b0ec9168d134cbdc.bam,SP118543,f6d9e129-73e8-5302-8b3c-5d92c981b4ca,80cf7e067c23890a809ab5f4dfccaa62.bam
9fb6b7be-0084-48f7-a256-6d170e72e97f,DO218462,SP117681,703cade4-e19c-53eb-8eaa-1de556a73e67,33d4bc3925dfcaa8cc80d81dbed8cf64.bam,SP118769,3c09323a-f3a1-572c-8636-3b8e70d0699a,ea1a4778b9df19b2f99202e67199e1b4.bam
f6c811ff-f22e-490b-9b23-b527d20e6e6d,DO46325,SP101515,b73b780a-1da0-5967-a59b-30b4bbcc8fe2,37d052815fae9572489fc36d67bef87d.bam,SP101516,97f5870e-a384-547f-b097-18ed57b26666,2a1f273c0c43efd104c2f3983c07c167.bam
a330a96e-9897-4605-b5f1-5b5ef45cd365,DO46327,SP101519,d710abf9-9275-5a94-b1b1-b6b5f7e591ab,b45daaa3f09ccc023adda55ec74893aa.bam,SP101520,96f3e52c-4123-548e-afb5-856b30b49311,ded870fbf0a0d8379c5f45096fa9c0cc.bam
e45f3391-2e74-4767-817a-280cebac7c57,DO46328,SP101521,1fe980f5-a20e-5edf-b950-3b482dda8502,81af215c826fb52b482798151f8bef3e.bam,SP101522,85f3ee4b-771d-59ba-b8d8-ae545bce8f87,b2525f3804d2eb50e540affd43bf5cb5.bam
efec3225-de07-4559-9a90-95223495cc61,DO46329,SP101523,a87cb619-cd09-5d1b-980d-3c0a8a7202e6,f54e5ff8eadd04483ee881a81d75d84f.bam,SP101525,9aa648ec-ed92-5001-81dc-c2492ba1a9f2,2b10a62a493fab4116202555c6ce47fd.bam
e4aaca83-3ae9-47f6-a975-c144767ad705,DO46330,SP101526,2fe9d018-02f3-5259-9ee9-178f00935747,2302c05cfac5ebdcb403b8ceb2c055cf.bam,SP101527,e1007649-ccaa-5a43-a4fc-9e3f5591c177,4c205a8ae4ecefe6299e31f507da04f2.bam
745b8756-0eab-423f-8cde-e0ff1aaa6596,DO46331,SP101528,724f4e65-897c-5561-9f3b-c0967b2fbc5c,a4540ae18dad5360b667fcd7ee97a501.bam,SP101529,402eab42-34b6-5455-84b3-3360c78eb421,c1441989f14ca559d4822bf64899befe.bam
6f981023-4269-4e8e-a4ab-2c92bb27273c,DO46333,SP101532,60e049b5-5578-53a9-a234-68a8bf4705b1,270b13d6b8fa716b49e14c7bb76e06de.bam,SP101534,cab3cb8d-1beb-5a30-bb7b-65e2308304f8,8851b0e18e4074ff8bd1c07bdff6fc93.bam
7fdd07a4-4a27-40c3-af92-a0074e6391f5,DO46334,SP101536,ce4b2589-6b18-5351-9591-d7d94cc62ecb,5b56217535b8ecf8a1f50b1f5250b0c1.bam,SP101538,ffd295bb-984a-506b-ae65-808250f470a0,d25b6bb1ba06b2ce79a8b0caf343d76a.bam
e6f7344b-951f-4f3f-b140-7bf53164c462,DO46336,SP101540,bb3bfefc-ef3f-5879-bc0b-9a155660663c,b3bc2e9b689c6bd89029a1444e4c8251.bam,SP101542,fa7d6fd3-9ecc-56c0-b5ca-b98735a77a46,29101a4aa392a8f211c788bd45a73e6c.bam
bbb2cf2f-8f32-43d4-846c-d1020e6329ec,DO46338,SP101544,77462e37-84f7-5028-9f5f-0cd63cc6536f,c27b20f3e8f8d883d7f9ffc7e33caec6.bam,SP101546,2a046df0-6984-53d1-bf47-542466c12ce6,b5617a4552f51379f12cb1ffd3eb8dbc.bam
efbec43c-0c16-4006-abe8-c3ec2ec42c05,DO46340,SP101548,0356639f-3cea-533a-b35d-a5474c02cdde,c6bfb1c8e9f0e471cdfa50ed0162b3ad.bam,SP101550,b8458d14-a2e3-5ec5-b128-078239795e3b,c48f15bb591573766036c305e63f49cb.bam
a3135834-3af0-4e98-bc6f-ad8ddf33db80,DO46342,SP101552,5b19d4a2-fb8e-582c-94a0-10128a441bd0,2d97dc0ce20a80d27b549feb6e5d131c.bam,SP101556,e5b9cb52-b629-5db8-bbe0-69cd46320c3b,eb748a472ef4b9356911d46d9fe1477e.bam
2b4feb84-89e4-4c38-8561-5ffab02c8132,DO46344,SP101558,26bcca36-d271-5fcc-afd0-99c10f580b8d,31bd52870c601240cb7c67544adde3cc.bam,SP101562,4258270a-5c71-5ef5-a101-accd1d62948d,581b5d4a62deb1fd58ca3aee34d8fe2e.bam
4e913899-eeb8-4630-ba9d-41a81ced8069,DO46346,SP101564,8a8179e9-b5bf-5e70-b8c3-9f2fb5e0ad1d,055369a13f4091d841c1b7ad62b240bf.bam,SP101566,d0f0f9dd-0d22-5666-a668-093afe368132,27bf288e124079dc304f9fc72ebc7362.bam
d392ded3-afc8-4c79-b278-40245f18f2f8,DO46350,SP101572,f3f0088c-4dcc-51b3-87b5-eee572ec0724,09d643f66c063da3084f3e50297481cf.bam,SP101574,e8fa2cd3-fba6-5d01-8d51-62eb96923636,3bd69ae960ce7ec44db296bc65bc8f97.bam
86f23897-dba0-4e89-8381-d174eaa6fcc1,DO46352,SP101576,c054f7bf-c160-5c75-8ef2-1c711e6ba581,c08c8fa7d4d8e17218fc3ed276d9df85.bam,SP101578,1585bb34-4c6c-5464-ad67-153a1eabcf70,f2ae2f4766062fa75d7ffb4c5c223c55.bam
42465bbd-289b-4e96-98fe-76809c5e1520,DO46354,SP101580,f671d974-b283-5aa7-862d-f8ce83275944,c778351fca20f94e49162488bab72458.bam,SP101582,deb87487-56b9-52fa-a99b-d5bc040d218a,37f9a8ca33b0d19b90b87609b03780e5.bam
6c31d730-1734-44ac-92b3-760981528723,DO46356,SP101584,d4777b57-c2e1-528c-b741-28b380f8e9b3,733a1b009dd4c588d8a7d7968a02d2d6.bam,SP101586,c2ff4354-3301-5142-9cf0-7d317aa2f09c,75b88770f54a95e637e52910471d8112.bam
6821446e-8e76-46fe-b0b9-47feb46d2585,DO46358,SP101588,f7ae6789-51c1-502d-862d-2c252d7166fc,6519650db215b9f6da6cceb0318e074c.bam,SP101590,1e2dd11d-ef5d-55d9-a2f6-7e520dd58d44,a3f579fa95c5c45d0174c081d62b5cf5.bam
941fcb56-e059-403d-aab1-0692a3ecc45e,DO46360,SP101592,b5a71541-4fd2-5055-b9a4-dc8c29bc1078,67733f4578d7f79c8ddf670591291874.bam,SP101594,8f372ab3-8811-55bd-b647-d756e57a4583,1bd895ec115e9c736c71f3da0c779e1a.bam
cd9efdef-a7fb-49e5-9515-63606ae8bbfc,DO46362,SP101596,e19e4663-9fa0-50e4-98a6-b46a4f6fda58,542b0f59086ee2907fa513c801c65f50.bam,SP101598,1581ece3-f3a5-5eb8-a5bb-b73c3f87c74c,421767dcff6718bf6f821661e9a6f560.bam
b97941dd-9844-4db2-9e25-42c725f47d70,DO46364,SP101600,7d3f309e-839c-5cf7-b98e-2835f9f155a9,70d95a5ca16909c0885bd36884c8f2ae.bam,SP101602,dcde63e7-cce6-5b39-90c3-c3f03502e6e9,c57844f68218de1628f75b7c8ae457a1.bam
e84debc4-b47d-48ed-a0d0-2859f0ebf987,DO46366,SP101604,5f301f84-d356-5a4c-b16f-f5382bd96583,a5d4fc663719c23c7de882834a4b66db.bam,SP101608,4f69981f-d08b-509f-8383-457c81678098,3e75096884522dc488c5401fdcd4e178.bam
f988e698-9b34-45ce-ba4c-74e06e9cae4a,DO46368,SP101610,045c8cd3-f67f-557e-a71d-2c9a9aa09cfb,4fe81b7a28e220674b33cc01ec2ee3f2.bam,SP101614,21fc60e3-e42f-5213-bd81-3a17e23c23a1,31394ff7acdf8492ab6f5104c1965217.bam
2a8d63eb-0174-4213-9214-413f391f512c,DO46370,SP101616,a9942876-f3cb-5857-801b-44b7f2941ad2,379e051abdf580b477e996a0a9733bb4.bam,SP101620,506e026b-8b87-54af-8b7e-4b32593159c6,7a6c1d35c1e6c467db44595b3c99f0f7.bam
0d0793c1-df1b-4db1-ba36-adcb960cc0f5,DO46372,SP101622,dadbafb4-2f94-5e26-9b49-f32a4df52eac,01a83a1735552daa04093c7d937c6b3f.bam,SP101626,ca8f216b-51c2-5b75-a3cb-5886d06996cb,d03caf8cac381ed2d3b3d8f583219624.bam
53bcbb68-addd-47fc-9910-cd1d3f38197d,DO46374,SP101628,82cb6722-fb3e-5fc6-b47e-fcd7509c2c79,0b12474b2929eec4a782a14c5708e7be.bam,SP101632,666b745c-b203-5ce3-bc55-b92da2a13b42,91ec6f42edd34b5799791571843394a7.bam
669f0e01-28f6-4ed8-bdb5-73f84ea28f78,DO46376,SP101634,c5a3e4f1-1b8b-5672-b0c3-dc817428485a,97b4207af9e0934df5e67aaa198904e2.bam,SP101640,41c2f16f-fb7e-571f-9324-fa220376d283,f765c0dd840f44ca6f376d0dbb8664fe.bam
c767254e-b289-4904-a80f-050cf01ff8ba,DO46378,SP101642,33a0d883-4d27-5c8c-ba30-1d842a6febd7,b881287cbf93ab70cd9ef78d6e0419cd.bam,SP101646,e0dcc8ea-5d1f-5c0a-b5e8-edb235179549,efa2987d9235cafcbf4d193721479836.bam
51b25b37-f75c-4380-a0f6-5273e0b7ee33,DO46380,SP101648,8ddff4a7-934e-5622-b1c6-8f18f124cc3a,c1bd1ed5ce03f1c18e152c419b65f657.bam,SP101652,e96b30e1-80cb-5156-a2df-22c5b8576fef,64ad77486afec8906eb5bc6dd90119ba.bam
12874085-a596-41ae-b4cd-817cb1ebb278,DO46382,SP101654,ee078b04-c635-593b-991f-c761a78f6055,85257fae835c4e8482c8f446498579c0.bam,SP101656,f3c36d2c-8cc2-525e-9423-8d5b7819acbf,c76da91f93fd0a376e1564b76fb8efa9.bam
9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556,DO46384,SP101658,6d786377-4d00-514d-b11a-320f6bdbfbd7,a92fe26db1550200b27af2cf9879ecbf.bam,SP101660,b9645e8b-39d0-573f-a909-da5cd6b2856c,b3d2c8d0db0f85a17cb9633192d5751c.bam
b75b2663-dcc6-411c-bfcc-574aa33cf388,DO46386,SP101662,26d39b9f-416d-5936-a784-a93d003e1a51,863b9f2555f431554bff277e50de46e5.bam,SP101664,5bee88a3-0343-5095-b388-0b9eab9f565d,adfa2d07ff6601c98395e1c659f80b72.bam
2b40a733-7a63-4bb8-a953-95a4ee28f962,DO46388,SP101666,6472e98c-09db-581b-8bc4-6412321f2b5a,95e7b6eb4ba1a58377c697a2966ae3a5.bam,SP101668,5626bc61-1a94-5a7c-a1b0-b6f281c3e0a6,19fa5a6294e5f6b382b90691705be3e2.bam
cf6c7066-6611-43ec-aef1-295a976cce5b,DO46390,SP101670,b61d3160-6224-5436-b51d-8ef73c750bd0,df4f6f947f56c9361a3fa9a6886dba94.bam,SP101672,7bd63d39-1853-5c0f-99ec-425299794379,8000913f3bfee20913226c2724d1192d.bam
d2e4dc23-992d-4e44-add4-2972718083cb,DO46392,SP101674,a60b4378-531b-55ad-a17f-81b39ab0a21b,9575f0efb0f91c13d1a357458e379e52.bam,SP101676,aa795fa3-4166-5523-bf32-3b626901bbf4,3e84163e28d7a5910555c2187ed45fa4.bam
d4bf6034-aeae-48a6-907b-10e2cc904015,DO46394,SP101678,a5b3ff5b-e85d-5992-954c-15f12544ba50,198f56e26d1e123f459ce837c1873cb7.bam,SP101680,e5f5fae5-4b1d-544c-9f17-75a43fea5fd9,478277c6066e7910cd2fe6cdd2a9b41f.bam
37522f18-77b2-4414-8df8-3c2c8048adba,DO46396,SP101682,8c03b92f-ecdf-52e7-a0fe-947680273561,39575a336604e93e0131072fa5f0c391.bam,SP101684,b43a3061-5e88-5020-bf60-14ddedf8a4da,27e1f711d1faa761c224510de47b429a.bam
6ce42746-88aa-485f-a1c4-1759aad95914,DO46398,SP101686,e118f83e-5dc5-5ef8-b515-cbf895ad2e90,ecfebea2f0997a8c06d63d2eace639a6.bam,SP101688,4402499e-f5d8-5561-a5b6-7073e881c979,07f72ee8f867e8efb91f74bf9b79719e.bam
acd510de-b732-4a1a-8b72-6d22e763540b,DO46400,SP101690,91314b31-b068-52be-ae4d-e44fffe4cac6,36f10f67bf053af47705b3724d5046fe.bam,SP101692,7ac3fce7-643f-53a8-af45-83b797e79112,c54d950ecfe6d60bf2a88fc9cda8848c.bam
25f73b03-4ba8-47ba-ad80-6ccb82105c98,DO46402,SP101694,77a2b5df-08cd-5529-83bd-02d27a759b6a,662a45110d9a03ebb6a0f7c1a885aebc.bam,SP101697,74da90be-4f9d-5ced-9142-3f35673c3e54,8eb07fe2ffe15aad197f0305f69bf485.bam
d9e66fc5-9018-4568-b388-c5eb756f7823,DO46404,SP101700,1f3851f8-e824-5210-be4b-d6c392bb8c2e,501411378ecf6a291d851cfa642af140.bam,SP101704,7e7c12e0-830d-51cf-8924-19028419d78a,edeee1fb5c0921a21b2641ef0372cf80.bam
5b560f4c-d2a3-43fa-b394-abef78bdefc1,DO46408,SP101708,45353d4b-3a6c-5a7d-8ff5-567a308e2eb9,2e4ab6d2ee26291a42b9dc6e027758dd.bam,SP101712,fc7b63f5-e5e0-5991-b225-5891e3bd80ca,9668ff4ecd7dd9421336603dab4b5853.bam
8b28f6d2-4b7d-493b-826e-b119a4fb0cb4,DO46412,SP101716,1f2aa333-00bc-5bf1-a8fc-911a452f9859,a1ca08aa153a40f845f85cb7a82a3c33.bam,SP101720,bf87a27f-f668-5550-90fe-db722d85e6e1,be13d94be5382610fbf83f8ffa39567d.bam
0009b464-b376-4fbc-8a56-da538269a02f,DO46416,SP101724,2c9d90f1-5c46-5f3f-8a7f-771b36414cf2,bf5b874240ec430239013f4292d4151c.bam,SP101728,9ec1f43b-379c-58cd-85fe-3d09439058f1,7441677a3aed0864a23b17b84c0a28c9.bam
